CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15603275,542,France,Female,36,10,0.0,3,1,0,118341.74,0
15603276,741,France,Male,22,8,0.0,1,1,1,111972.65,0
15603277,450,Spain,Female,30,1,125686.2,1,1,1,101546.32,0
15603278,577,France,Male,31,2,218704.94,2,1,0,78651.43,0
15603279,612,France,Male,30,5,91087.32,3,0,1,40435.31,0
15603280,816,France,Male,35,4,61791.41,1,0,1,41738.85,0
15603281,723,France,Male,49,5,61271.49,1,1,0,92396.63,0
15603282,597,France,Male,26,9,0.0,1,0,0,43577.11,0
15603283,774,France,Female,51,8,0.0,3,1,1,103426.83,0
15603284,580,France,Male,27,8,0.0,2,1,0,70883.75,0
15603285,746,Germany,Male,37,0,187480.56,4,0,0,135561.2,0
15603286,521,France,Male,41,4,174641.85,2,0,0,101503.2,0
15603287,752,France,Male,38,8,127198.22,1,1,1,55584.08,1
15603288,611,Germany,Female,48,7,131506.3,1,1,1,112755.78,0
15603289,552,France,Female,40,7,184429.08,2,1,1,102172.67,0
15603290,629,France,Male,39,8,0.0,3,1,1,82401.95,0
15603291,676,Spain,Male,18,3,113456.45,1,0,0,114756.61,0
15603292,603,Germany,Male,45,9,0.0,1,1,0,55567.96,0
15603293,703,Germany,Female,62,8,106773.22,2,1,1,60100.35,1
15603294,595,France,Female,36,2,19989.89,1,1,1,51365.9,0
15603295,709,Spain,Female,48,2,0.0,2,0,1,30319.49,1
15603296,692,France,Female,32,3,147898.11,1,1,0,41730.28,0
15603297,644,France,Female,52,10,0.0,2,0,1,65162.72,0
15603298,608,Spain,Female,47,6,0.0,2,1,0,71743.39,0
15603299,664,France,Female,37,10,141346.79,1,1,0,113471.33,1
15603300,702,Germany,Female,36,4,161812.48,1,1,1,39439.09,0
15603301,846,France,Male,48,7,40145.36,2,1,0,50584.48,0
15603302,739,France,Male,41,10,0.0,3,1,0,66326.1,1
15603303,743,Germany,Male,27,3,139452.3,1,1,0,72859.61,0
15603304,900,Germany,Male,24,8,43367.84,1,0,0,102871.92,0
15603305,699,Germany,Male,47,4,131829.97,3,1,0,39126.89,1
15603306,696,France,Male,33,9,120612.72,1,1,0,160340.16,0
15603307,717,France,Female,41,8,0.0,1,1,1,67140.27,0
15603308,554,Germany,Female,47,8,164089.9,1,0,1,152279.41,0
15603309,608,France,Female,28,2,96101.59,2,1,1,108268.58,0
15603310,602,Germany,Male,30,10,107082.03,1,0,0,44088.13,0
15603311,712,France,Male,59,3,70112.68,2,0,0,55513.91,0
15603312,633,France,Female,36,4,132070.27,1,0,0,26681.59,0
15603313,663,France,Male,52,4,0.0,2,1,1,45457.85,0
15603314,753,Spain,Female,69,7,104580.4,2,1,1,68754.6,0
15603315,732,France,Male,44,8,190002.08,1,1,0,57000.0,0
15603316,635,France,Female,32,10,0.0,2,0,1,43899.61,0
15603317,586,Spain,Male,42,1,111121.42,1,1,1,59612.23,0
15603318,758,France,Female,39,9,0.0,2,0,1,53776.57,0
15603319,724,Spain,Male,42,1,103336.86,3,0,1,50446.63,0
15603320,497,France,Female,49,5,82178.02,2,1,1,82599.36,1
15603321,620,France,Male,50,9,0.0,1,1,0,34420.12,0
15603322,666,France,Female,19,8,0.0,1,1,0,110908.09,0
15603323,724,France,Male,54,10,19965.17,2,1,0,72277.67,0
15603324,736,Germany,Female,44,0,171046.42,1,1,1,90218.48,1
15603325,677,France,Female,35,5,50789.87,1,1,1,68135.18,0
15603326,706,Germany,Male,49,0,68921.26,3,0,0,64068.33,0
15603327,656,Spain,Female,29,7,105633.67,2,1,0,35160.3,1
15603328,586,Germany,Female,30,2,0.0,1,1,0,240000.0,1
15603329,625,France,Female,53,2,113804.44,3,1,1,104297.35,0
15603330,652,France,Male,42,3,0.0,2,0,1,72037.6,0
15603331,647,France,Male,58,9,16469.42,2,0,1,96797.96,0
15603332,471,Spain,Female,33,3,222092.15,1,1,1,69672.35,1
15603333,612,Germany,Female,44,9,165742.66,2,1,0,46476.17,0
15603334,655,Germany,Male,45,6,0.0,2,1,1,47511.6,0
15603335,623,France,Male,45,1,0.0,1,1,0,154159.06,1
15603336,627,France,Female,48,2,22558.07,2,1,1,69338.06,0
15603337,696,France,Female,46,8,170267.53,1,0,0,113001.41,0
15603338,547,France,Male,41,9,0.0,1,1,1,109992.53,0
15603339,495,France,Female,20,2,95533.82,3,0,1,68677.09,1
15603340,617,France,Female,51,5,168897.27,1,1,1,72944.22,0
15603341,723,France,Female,18,4,241472.0,2,1,1,56709.74,0
15603342,810,Germany,Male,27,5,131134.03,1,0,0,79632.49,1
15603343,724,France,Male,33,3,0.0,2,1,1,115677.95,0
15603344,511,France,Female,51,9,154758.1,1,1,0,122962.88,1
15603345,628,Spain,Female,39,9,0.0,1,0,1,40315.97,0
15603346,674,Germany,Female,62,4,132490.77,1,0,1,65433.77,0
15603347,667,France,Female,26,5,204668.21,2,0,1,47130.95,0
15603348,701,Germany,Male,29,9,45124.6,1,0,1,140898.47,1
15603349,563,France,Female,18,9,114077.39,2,1,1,76260.26,0
15603350,656,France,Male,28,5,0.0,1,1,1,91099.14,1
15603351,690,Spain,Male,34,6,0.0,2,0,1,76904.2,0
15603352,728,France,Female,57,9,0.0,1,1,0,56130.28,1
15603353,573,Germany,Female,53,5,71178.55,2,1,1,180521.45,0
15603354,617,France,Female,44,9,158462.14,2,1,0,133205.26,0
15603355,393,France,Male,38,7,119073.36,4,1,0,89814.49,0
15603356,591,France,Female,49,4,0.0,2,1,0,49653.43,0
15603357,600,France,Male,55,0,56748.34,3,1,0,66253.35,1
15603358,553,France,Female,34,8,0.0,3,1,1,84737.1,0
15603359,666,France,Female,35,5,189822.71,1,0,1,64567.52,0
15603360,645,France,Female,36,6,174627.83,1,1,0,50270.89,0
15603361,435,France,Female,22,2,68117.45,1,1,0,71974.62,1
15603362,670,France,Male,54,9,232018.49,1,1,1,61847.51,0
15603363,562,France,Male,35,8,166207.03,2,1,1,35732.39,0
15603364,696,France,Male,38,0,141262.3,1,1,0,35868.93,0
15603365,528,France,Male,57,9,87676.97,3,1,1,82174.41,0
15603366,653,Germany,Female,35,4,158902.24,2,1,0,77770.8,0
15603367,623,Spain,Male,55,8,180086.67,1,0,1,102098.69,0
15603368,679,France,Female,22,10,0.0,2,1,1,134711.85,0
15603369,662,France,Male,47,10,10616.81,2,0,0,36746.81,0
15603370,626,Spain,Male,36,9,0.0,1,1,1,53779.92,0
15603371,504,Germany,Female,24,1,180268.73,3,1,1,35599.46,0
15603372,510,Spain,Male,29,6,0.0,1,1,1,167715.66,0
15603373,595,Germany,Female,43,2,61473.51,1,1,1,72991.46,0
15603374,649,Germany,Male,30,8,0.0,2,1,1,38050.08,0
15603375,592,France,Female,45,7,108918.46,2,1,0,80030.85,1
15603376,709,France,Male,33,3,67359.35,1,0,1,46498.67,0
15603377,623,Germany,Male,23,1,42096.08,1,1,1,112199.46,0
15603378,558,Germany,Female,52,9,0.0,3,1,1,55347.98,1
15603379,624,Germany,Male,44,5,0.0,1,1,0,65347.18,1
15603380,671,Spain,Female,21,7,201533.53,2,1,1,37851.21,0
15603381,681,France,Male,48,7,128088.59,1,1,0,58592.72,0
15603382,828,France,Male,42,7,124992.83,2,1,1,66391.63,0
15603383,586,Spain,Male,36,2,141287.99,1,1,0,81554.69,0
15603384,643,Spain,Male,37,1,128554.4,2,1,0,178026.85,0
15603385,690,Spain,Female,56,4,91455.76,4,1,1,18851.46,0
15603386,648,Germany,Female,45,10,0.0,2,1,0,100997.46,0
15603387,602,Spain,Male,56,8,116290.94,1,1,1,57873.6,0
15603388,503,France,Female,46,10,191404.17,1,1,1,66376.31,0
15603389,601,France,Female,44,3,0.0,3,1,0,52743.74,0
15603390,548,France,Male,33,3,86603.3,2,1,1,57044.4,0
15603391,486,France,Male,43,7,113992.75,4,1,1,36521.05,0
15603392,574,Spain,Male,52,0,103046.59,1,1,0,116596.64,1
15603393,551,France,Female,42,10,0.0,2,1,0,64102.92,0
15603394,705,Germany,Female,62,8,129530.69,1,1,0,174133.5,1
15603395,707,France,Female,52,8,0.0,1,1,1,116525.59,0
15603396,564,Germany,Male,28,8,131055.13,2,1,1,108117.31,0
15603397,625,France,Male,36,8,0.0,2,1,0,231934.24,0
15603398,473,Germany,Male,48,5,165859.73,2,1,0,60372.59,0
15603399,603,France,Male,24,3,0.0,1,1,0,108316.59,0
15603400,688,France,Male,40,10,97502.19,1,1,1,34621.87,0
15603401,728,France,Female,31,1,76746.09,3,1,1,96219.63,0
15603402,582,Germany,Male,41,10,0.0,1,0,0,101351.3,0
15603403,750,France,Female,31,8,184224.15,2,1,1,111997.56,1
15603404,506,Spain,Male,53,9,130650.92,2,1,0,53677.71,1
15603405,531,Spain,Female,35,4,0.0,2,1,1,90218.69,0
15603406,717,France,Female,48,8,44884.61,1,1,0,60571.1,1
15603407,809,France,Male,25,7,93150.87,2,1,1,62592.62,0
15603408,697,France,Male,38,9,0.0,3,0,1,66873.01,0
15603409,646,France,Female,27,3,0.0,2,1,1,81314.42,0
15603410,441,France,Male,54,8,113225.6,2,1,0,83455.08,1
15603411,458,Spain,Female,32,2,0.0,1,1,1,133005.41,0
15603412,662,Spain,Female,40,10,82069.53,2,0,1,125046.25,0
15603413,616,France,Female,45,5,143287.8,2,0,1,72298.47,0
15603414,545,Germany,Male,33,9,151889.21,1,1,1,103334.87,0
15603415,656,Spain,Male,28,1,178092.52,2,1,0,83078.53,0
15603416,661,France,Male,43,3,0.0,3,1,0,56477.53,1
15603417,740,Spain,Male,20,6,0.0,1,1,1,73427.11,0
15603418,663,Spain,Male,56,10,143010.84,2,1,0,97242.74,0
15603419,767,Spain,Female,39,2,125310.41,2,1,0,121588.06,0
15603420,651,Germany,Female,25,5,160426.8,2,1,0,89887.47,0
15603421,639,France,Female,38,1,184069.96,2,1,0,114935.01,0
15603422,751,France,Male,47,8,67100.15,2,1,0,120762.78,0
15603423,557,Spain,Male,32,5,0.0,2,1,1,104272.84,0
15603424,900,France,Female,20,2,154811.71,2,1,1,72783.18,0
15603425,686,France,Female,40,6,0.0,3,0,0,71875.61,1
15603426,686,France,Male,49,7,0.0,1,1,0,55794.74,0
15603427,700,France,Female,44,8,36159.37,2,1,1,97280.83,0
15603428,828,France,Male,45,3,95283.48,1,1,1,40143.52,0
15603429,725,Spain,Male,52,3,0.0,3,1,0,165085.02,0
15603430,498,France,Female,58,7,75414.54,2,1,0,72109.28,0
15603431,783,France,Female,18,6,125795.49,2,1,1,43892.43,0
15603432,618,France,Male,26,2,0.0,2,1,1,115989.84,0
15603433,660,Germany,Female,43,6,0.0,2,0,0,57635.57,1
15603434,528,Spain,Female,44,6,0.0,2,1,0,84213.24,1
15603435,700,Spain,Female,24,1,0.0,1,1,1,49449.04,0
15603436,588,Spain,Male,32,10,0.0,2,1,0,55637.18,0
15603437,660,France,Male,60,0,116461.57,1,1,0,139270.74,1
15603438,623,Spain,Male,37,7,0.0,2,0,0,70663.88,0
15603439,833,Germany,Male,43,6,136431.15,1,0,0,96968.06,0
15603440,838,Germany,Female,61,3,130525.25,2,0,1,77825.74,0
15603441,654,Germany,Female,42,5,105084.86,1,0,0,73005.2,0
15603442,656,France,Female,50,3,79943.55,3,1,0,58378.4,1
15603443,615,France,Female,47,10,0.0,2,1,1,44475.6,0
15603444,755,Germany,Male,37,4,188941.05,1,1,1,93822.89,0
15603445,619,France,Male,37,6,116764.33,2,0,1,79175.4,1
15603446,610,Germany,Male,54,3,85361.48,2,0,1,61098.6,0
15603447,743,France,Male,41,2,0.0,1,1,0,65357.83,0
15603448,599,Germany,Male,30,1,0.0,1,1,0,132075.77,1
15603449,646,Spain,Male,53,8,0.0,1,1,1,107988.16,0
15603450,500,France,Female,18,10,46186.26,1,1,1,85285.07,0
15603451,717,France,Female,58,0,89539.21,1,1,0,53731.52,1
15603452,834,Germany,Male,39,1,0.0,2,1,1,91800.52,0
15603453,719,France,Male,41,7,110061.24,2,0,0,55884.04,0
15603454,789,France,Male,42,2,136565.58,2,1,0,64820.28,0
15603455,570,Germany,Male,56,8,158089.4,1,1,1,140232.96,0
15603456,672,France,Male,43,8,71892.75,3,1,1,47808.37,0
15603457,560,Germany,Female,41,1,0.0,1,0,0,58873.49,1
15603458,628,France,Male,31,0,0.0,2,0,1,106313.45,0
15603459,723,France,Female,33,3,0.0,1,1,1,125664.68,0
15603460,660,France,Female,48,1,104100.37,1,1,1,52585.66,0
15603461,516,Spain,Female,43,1,0.0,2,0,0,67616.52,0
15603462,525,Germany,Male,60,10,135800.08,2,1,0,152050.53,1
15603463,519,France,Female,32,2,149083.36,2,1,1,149941.24,0
15603464,697,France,Female,28,6,0.0,1,0,1,61142.29,0
15603465,846,Germany,Male,44,2,0.0,2,0,0,73530.55,0
15603466,779,Germany,Male,40,2,0.0,2,1,1,86982.53,0
15603467,470,France,Female,28,3,0.0,2,0,0,116535.77,0
15603468,785,France,Male,35,2,130994.38,1,1,1,63464.36,0
15603469,739,France,Male,49,5,89480.58,1,1,1,67432.16,0
15603470,503,Germany,Male,26,6,0.0,1,1,0,240000.0,0
15603471,621,Spain,Male,28,10,104099.79,1,1,0,124530.46,0
15603472,754,Germany,Male,33,7,187724.94,1,1,0,100961.28,0
15603473,702,Germany,Male,33,0,0.0,1,1,0,60493.65,0
15603474,526,France,Female,50,1,0.0,2,0,0,86163.04,1
15603475,708,Germany,Female,35,3,0.0,2,1,0,73070.33,0
15603476,447,Germany,Female,59,6,104331.55,1,1,1,63900.89,0
15603477,629,France,Male,30,2,59806.6,2,0,0,57710.0,0
15603478,758,Spain,Male,45,6,97432.93,2,0,0,54723.63,0
15603479,652,France,Female,41,8,55438.89,1,1,1,75315.12,1
15603480,603,Germany,Male,41,0,83959.42,1,1,1,43843.55,0
15603481,734,Germany,Female,18,10,0.0,2,1,1,30914.32,0
15603482,743,Spain,Male,29,7,145465.58,2,0,0,52458.17,0
15603483,774,France,Male,39,4,0.0,1,0,0,78701.12,0
15603484,733,Spain,Male,19,2,127743.17,1,1,1,42265.01,0
15603485,753,France,Male,18,9,66876.62,1,1,0,36368.19,0
15603486,720,France,Male,27,3,206442.41,2,1,1,47251.5,0
15603487,675,Spain,Male,45,9,183662.44,3,1,0,86934.83,1
15603488,659,France,Male,46,9,0.0,1,1,1,83400.16,0
15603489,627,Germany,Male,28,3,0.0,2,1,1,51089.93,0
15603490,535,France,Male,39,0,103727.53,2,0,1,53765.08,0
15603491,559,Spain,Female,46,1,0.0,3,1,1,75677.58,0
15603492,623,Spain,Female,56,6,66750.51,2,0,0,80339.95,0
15603493,673,France,Female,55,10,111210.04,3,1,1,64506.75,0
15603494,787,Spain,Male,51,8,115459.75,3,1,1,128140.3,1
15603495,646,France,Female,35,8,0.0,1,1,0,67314.33,1
15603496,745,Germany,Male,40,9,53282.66,2,0,1,118021.69,0
15603497,753,Germany,Male,42,7,0.0,1,0,1,120355.05,0
15603498,628,Germany,Male,39,2,153522.25,2,1,1,36313.29,0
15603499,706,Germany,Male,26,4,73279.69,1,0,1,110833.79,0
15603500,627,Spain,Female,57,3,0.0,3,1,1,116033.02,1
15603501,776,Germany,Female,46,2,0.0,3,0,0,106566.45,1
15603502,710,Spain,Male,51,5,73679.4,1,0,1,40332.42,0
15603503,537,France,Male,48,3,145510.11,2,1,1,63781.24,1
15603504,665,France,Female,36,9,67154.48,1,1,0,61666.11,0
15603505,807,Spain,Female,25,5,0.0,1,0,0,148396.96,0
15603506,633,France,Male,49,6,0.0,2,1,1,136993.58,0
15603507,693,France,Female,49,6,86655.89,1,1,0,57808.43,1
15603508,702,Spain,Female,44,1,0.0,1,0,1,65810.98,0
15603509,552,Germany,Male,65,1,0.0,3,0,1,38721.72,0
15603510,699,France,Male,35,5,186434.01,2,1,0,74162.44,0
15603511,518,France,Female,38,7,0.0,2,1,0,173994.95,0
15603512,591,France,Male,43,7,0.0,2,0,0,32642.33,0
15603513,752,France,Male,36,8,86813.05,2,1,1,36153.96,0
15603514,684,France,Female,38,9,0.0,2,0,1,53989.56,0
15603515,621,Spain,Male,52,10,0.0,1,1,1,78164.91,0
15603516,692,France,Male,34,8,75566.81,1,1,1,79948.55,0
15603517,644,Spain,Male,35,8,165294.32,1,1,0,52238.34,0
15603518,651,Spain,Male,47,6,88945.4,2,1,1,100897.98,1
15603519,712,France,Female,26,10,0.0,2,0,1,82294.18,0
15603520,581,Spain,Female,40,8,0.0,1,1,0,135452.57,0
15603521,654,France,Male,40,0,95513.72,2,1,0,73650.99,0
15603522,620,Germany,Female,48,0,75926.32,1,0,1,62564.06,1
15603523,499,Spain,Male,50,10,0.0,2,0,1,112143.97,0
15603524,563,Spain,Female,39,10,0.0,1,1,0,156426.19,0
15603525,799,France,Female,40,8,122200.71,3,1,0,38525.13,1
15603526,687,France,Female,41,8,143445.59,1,1,0,123994.06,0
15603527,524,France,Male,38,6,126554.62,1,1,1,41398.33,0
15603528,504,Spain,Male,55,7,67166.93,1,1,0,145853.23,0
15603529,639,France,Female,47,3,52235.06,1,1,1,34699.98,0
15603530,798,France,Male,55,6,0.0,2,0,1,105956.06,1
15603531,632,France,Male,31,1,167159.51,1,0,1,100924.85,0
15603532,774,France,Male,55,5,0.0,2,0,0,73742.04,0
15603533,683,France,Female,42,0,0.0,1,0,0,105495.15,0
15603534,695,France,Female,49,2,101201.33,3,0,0,109131.69,0
15603535,523,Germany,Male,20,3,69777.87,1,1,0,97062.66,0
15603536,739,France,Male,59,6,0.0,2,1,0,50820.8,0
15603537,618,France,Male,46,4,127292.1,2,1,1,50827.75,0
15603538,732,France,Female,62,4,0.0,2,1,0,105573.08,0
15603539,573,France,Male,53,8,93551.89,2,1,1,45387.88,0
15603540,667,Germany,Male,18,8,117263.47,1,0,1,29771.0,0
15603541,683,France,Female,58,2,100525.19,2,1,1,58620.3,0
15603542,635,France,Female,43,2,49107.53,1,1,1,51684.36,0
15603543,688,France,Female,48,3,177786.54,2,0,0,105453.86,0
15603544,625,France,Female,47,1,91172.62,1,1,0,87412.62,1
15603545,588,Spain,Male,40,2,39159.57,1,0,0,132489.61,0
15603546,803,Spain,Female,37,10,139823.77,2,0,1,131393.53,0
15603547,750,France,Male,49,10,0.0,3,0,1,109375.32,1
15603548,578,France,Female,32,5,93087.56,1,1,1,46040.09,0
15603549,704,France,Female,41,1,0.0,1,1,1,112440.18,0
15603550,579,Germany,Male,56,10,141074.54,1,1,1,212161.09,0
15603551,537,France,Female,28,5,235905.82,4,1,0,78367.51,0
15603552,748,Spain,Male,39,2,115942.23,1,1,0,109481.45,1
15603553,488,France,Male,54,3,84925.36,2,1,1,66259.85,0
15603554,738,Spain,Female,32,4,98648.5,1,0,0,24175.54,0
15603555,626,France,Male,20,6,0.0,2,1,1,57150.9,0
15603556,630,France,Male,19,3,0.0,3,1,1,145666.21,0
15603557,689,France,Male,36,0,97373.76,1,0,0,67751.04,0
15603558,705,France,Female,60,3,32900.51,2,0,0,118676.33,0
15603559,571,Spain,Female,33,9,0.0,2,0,0,149858.62,1
15603560,718,France,Male,38,9,28223.92,1,1,1,60693.96,0
15603561,661,France,Female,42,4,128685.77,3,1,0,58550.5,0
15603562,531,Spain,Female,53,8,67715.57,2,1,0,61837.56,1
15603563,634,France,Male,50,2,0.0,1,1,0,45163.02,0
15603564,781,France,Male,39,3,83805.98,1,0,0,74149.76,1
15603565,809,France,Male,48,3,84726.08,2,1,1,35865.29,0
15603566,718,France,Male,53,9,0.0,1,1,1,24731.63,0
15603567,537,Spain,Female,23,10,140358.71,3,1,1,92155.24,0
15603568,697,France,Female,37,10,142946.88,1,1,1,61098.15,1
15603569,731,Germany,Male,28,4,0.0,3,1,1,55949.29,0
15603570,719,France,Female,33,7,111866.43,1,0,1,114571.74,0
15603571,725,France,Male,48,5,0.0,2,1,1,84797.17,0
15603572,685,Germany,Female,28,9,0.0,4,1,1,45354.84,0
15603573,643,Germany,Female,66,9,139489.37,1,1,0,88510.96,0
15603574,592,Germany,Female,48,9,77686.01,2,1,1,132547.24,0
15603575,470,France,Female,35,10,126111.66,2,0,1,122111.75,0
15603576,682,France,Male,40,2,86632.6,2,0,0,125275.21,0
15603577,668,Germany,Male,27,10,5480.55,1,1,1,78675.94,0
15603578,703,Germany,Male,25,2,0.0,2,1,0,64708.97,0
15603579,523,France,Male,37,1,124728.38,3,1,0,119851.54,0
15603580,711,France,Male,55,8,86206.79,1,1,0,175807.75,0
15603581,845,Germany,Female,26,6,128686.87,2,0,1,68986.46,0
15603582,657,France,Male,55,8,0.0,1,1,1,60688.17,1
15603583,644,Germany,Female,39,6,143356.68,1,1,0,162149.57,1
15603584,679,Germany,Male,44,4,126175.67,1,1,1,71438.61,0
15603585,843,France,Male,42,8,124364.38,4,1,0,65077.79,1
15603586,553,France,Male,50,6,136223.31,2,1,1,60296.83,0
15603587,669,Germany,Female,53,5,102705.21,4,1,0,101589.36,1
15603588,574,Germany,Female,39,5,17528.02,1,0,0,75852.02,0
15603589,598,Spain,Female,47,5,0.0,2,0,1,62980.76,0
15603590,645,Germany,Female,55,2,0.0,2,0,0,74383.17,1
15603591,778,France,Male,50,3,99742.8,1,1,1,68412.02,0
15603592,821,France,Female,36,1,156349.56,1,0,1,62560.71,0
15603593,693,Germany,Male,39,8,0.0,1,1,1,91228.92,0
15603594,614,France,Male,30,7,120488.85,1,1,0,82645.35,0
15603595,887,Germany,Female,61,7,0.0,2,1,1,89686.39,0
15603596,609,France,Female,44,3,0.0,1,0,0,121416.41,1
15603597,596,France,Female,26,10,0.0,1,1,0,43466.1,0
15603598,481,France,Male,32,8,135544.82,2,1,1,38103.86,0
15603599,783,Spain,Male,39,6,157001.76,1,1,0,52318.74,0
15603600,742,Germany,Female,56,6,78580.79,2,1,0,76805.28,0
15603601,880,Germany,Female,39,10,0.0,1,1,1,81623.91,0
15603602,518,France,Female,48,0,0.0,1,1,1,56560.7,0
15603603,789,Spain,Female,33,10,60385.76,2,1,1,74374.32,0
15603604,657,Spain,Male,48,5,127116.19,2,0,1,54803.45,0
15603605,727,France,Male,55,0,143424.31,2,0,0,37930.24,0
15603606,493,Germany,Female,50,3,171135.32,2,1,1,41642.46,0
15603607,789,Spain,Male,18,0,107722.23,1,0,1,98616.21,0
15603608,725,France,Female,39,6,180387.93,3,1,0,36139.5,0
15603609,646,France,Male,29,10,98388.35,3,0,0,122517.15,0
15603610,711,Germany,Male,48,6,0.0,4,1,0,78724.14,1
15603611,577,France,Male,42,6,142971.14,2,1,0,50351.81,0
15603612,595,Germany,Female,60,0,144130.58,2,1,1,71013.83,0
15603613,606,Germany,Male,37,3,0.0,3,0,1,49179.44,1
15603614,474,France,Male,42,2,0.0,3,1,0,157510.92,0
15603615,732,France,Female,40,4,0.0,3,0,1,63446.73,0
15603616,763,Germany,Female,49,8,0.0,1,1,0,46239.88,1
15603617,583,France,Male,30,4,70274.51,2,1,0,240000.0,0
15603618,683,France,Female,30,1,0.0,1,1,0,74367.61,1
15603619,625,France,Male,35,1,0.0,2,1,1,105030.41,0
15603620,681,Spain,Female,47,1,70139.16,1,1,1,81931.64,0
15603621,590,France,Female,52,10,121683.87,2,1,1,86678.51,0
15603622,566,France,Male,40,2,136640.23,4,1,0,106495.38,0
15603623,750,Spain,Female,48,3,0.0,2,1,1,112307.08,0
15603624,644,France,Female,47,5,0.0,1,1,0,53920.96,0
15603625,842,Germany,Female,40,6,51292.42,3,1,1,73565.04,1
15603626,654,France,Male,40,9,84581.31,1,0,1,77816.91,0
15603627,562,Spain,Female,49,9,0.0,3,1,1,67128.58,1
15603628,767,France,Male,62,2,109550.55,1,1,1,139960.27,0
15603629,710,France,Male,52,9,0.0,2,1,0,134530.07,0
15603630,719,France,Female,54,4,0.0,1,1,1,26136.78,1
15603631,763,Spain,Female,63,2,0.0,3,0,1,106650.88,0
15603632,588,Spain,Female,33,5,126067.73,2,1,0,96383.8,1
15603633,638,France,Female,49,1,0.0,1,1,1,99124.25,0
15603634,634,France,Male,57,3,66832.31,2,1,1,94245.12,0
15603635,527,France,Male,51,1,0.0,4,1,1,63657.96,0
15603636,625,France,Male,34,8,155789.77,3,1,0,158079.25,0
15603637,777,France,Male,32,2,79269.67,1,0,1,23029.86,0
15603638,673,Spain,Female,59,10,146626.29,2,1,1,31835.99,0
15603639,522,France,Male,46,3,0.0,3,1,1,44575.94,0
15603640,502,Spain,Male,44,1,0.0,4,1,0,87673.49,1
15603641,808,France,Male,41,8,89536.4,3,0,0,53708.77,0
15603642,641,Spain,Male,58,5,96614.97,3,1,1,79234.22,0
15603643,588,France,Female,52,1,157373.08,3,1,1,53851.47,1
15603644,624,France,Male,39,4,169662.32,1,1,1,49022.7,0
15603645,510,Spain,Female,51,2,59848.04,3,1,1,91876.5,1
15603646,785,France,Male,43,7,148934.93,2,1,1,96452.4,0
15603647,613,Spain,Female,51,4,80199.23,1,1,0,207622.92,0
15603648,780,Germany,Female,56,1,40430.5,1,1,0,86644.95,0
15603649,655,Spain,Male,55,0,66834.48,1,1,0,62669.52,0
15603650,786,Spain,Female,22,10,144973.78,2,0,1,62904.07,0
15603651,674,France,Male,47,2,61262.28,1,1,0,30896.56,0
15603652,731,France,Male,57,9,126606.89,1,0,0,100085.61,0
15603653,718,Germany,Male,33,5,94210.35,2,1,0,82517.6,0
15603654,709,France,Female,63,7,67324.79,2,1,0,71328.86,0
15603655,683,Germany,Female,48,6,141490.97,2,1,0,78932.35,1
15603656,628,France,Female,52,4,0.0,2,1,1,49543.99,1
15603657,832,Germany,Female,52,6,148436.19,2,0,1,27936.31,0
15603658,564,France,Male,26,1,133048.07,1,0,1,69839.43,0
15603659,650,France,Male,52,4,0.0,2,1,0,66157.37,1
15603660,651,Spain,Male,46,1,0.0,1,1,0,85437.87,1
15603661,688,Spain,Female,36,6,79061.6,3,1,1,80407.72,0
15603662,609,France,Male,59,5,177873.75,1,0,0,79775.75,0
15603663,680,France,Female,20,9,0.0,1,1,1,57315.03,0
15603664,634,Germany,Male,34,0,66434.35,3,1,1,188861.61,0
15603665,500,France,Male,57,7,0.0,1,0,1,128601.25,0
15603666,651,Germany,Male,52,7,0.0,1,1,1,50179.06,0
15603667,545,Spain,Female,35,6,0.0,2,1,1,142369.5,1
